,true,predict,make,model,score,alpha
17212,10.238172478583245,10.238172478583246,Skoda,Karoq,-3.1554436208840472e-30,0
6929,10.257659366256743,10.257659366256744,Skoda,Karoq,-3.1554436208840472e-30,0
8933,10.238172478583245,10.238172478583246,Skoda,Karoq,-3.1554436208840472e-30,0
6546,10.307284603543595,10.307284603543597,Skoda,Karoq,-3.1554436208840472e-30,0
7345,10.395588967303839,10.39558896730384,Skoda,Karoq,-3.1554436208840472e-30,0
6337,10.199435369404942,10.199435369404943,Skoda,Karoq,-3.1554436208840472e-30,0
3651,10.388995368317829,10.38899536831783,Skoda,Karoq,-3.1554436208840472e-30,0
11202,10.307284603543595,10.307284603543597,Skoda,Karoq,-3.1554436208840472e-30,0
2040,10.124629101179664,10.124629101179666,Skoda,Karoq,-3.1554436208840472e-30,0
12138,10.273325483001141,10.273325483001143,Skoda,Karoq,-3.1554436208840472e-30,0
15569,10.307284603543595,10.307284603543597,Skoda,Karoq,-3.1554436208840472e-30,0
8850,10.518538047359652,10.518538047359653,Skoda,Karoq,-3.1554436208840472e-30,0
17265,10.713306039899766,10.713306039899766,Skoda,Kodiaq,-9.280716532011903e-32,0
2333,10.338511462885837,10.338511462885837,Skoda,Kodiaq,-9.280716532011903e-32,0
9830,10.307284603543595,10.307284603543595,Skoda,Kodiaq,-9.280716532011903e-32,0
9504,10.620107089281216,10.620107089281216,Skoda,Kodiaq,-9.280716532011903e-32,0
12149,10.644233711895351,10.644233711895351,Skoda,Kodiaq,-9.280716532011903e-32,0
17178,10.713306039899766,10.713306039899766,Skoda,Kodiaq,-9.280716532011903e-32,0
986,10.657259354912508,10.657259354912508,Skoda,Kodiaq,-9.280716532011903e-32,0
339,10.34158118013602,10.34158118013602,Skoda,Kodiaq,-9.280716532011903e-32,0
5510,10.542706391070517,10.542706391070517,Skoda,Kodiaq,-9.280716532011903e-32,0
5138,10.596609732783568,10.596609732783566,Skoda,Kodiaq,-9.280716532011903e-32,0
12239,10.477147120473486,10.477147120473486,Skoda,Kodiaq,-9.280716532011903e-32,0
7788,10.644233711895351,10.644233711895351,Skoda,Kodiaq,-9.280716532011903e-32,0
3862,10.530761988945365,10.530761988945365,Skoda,Kodiaq,-9.280716532011903e-32,0
4324,10.621327345686446,10.621327345686446,Skoda,Kodiaq,-9.280716532011903e-32,0
1482,10.932660441466956,10.932660441466956,Skoda,Kodiaq,-9.280716532011903e-32,0
6450,10.596634733096073,10.596634733096073,Skoda,Kodiaq,-9.280716532011903e-32,0
15912,10.63344870621879,10.63344870621879,Skoda,Kodiaq,-9.280716532011903e-32,0
1883,10.8187777840767,10.8187777840767,Skoda,Kodiaq,-9.280716532011903e-32,0
4231,10.460242108190519,10.460242108190519,Skoda,Kodiaq,-9.280716532011903e-32,0
14308,10.570034051298894,10.570034051298894,Skoda,Kodiaq,-9.280716532011903e-32,0
9850,10.431170293368542,10.431170293368542,Skoda,Kodiaq,-9.280716532011903e-32,0
7480,10.620107089281216,10.620107089281216,Skoda,Kodiaq,-9.280716532011903e-32,0
4814,10.517320926376348,10.517320926376348,Skoda,Kodiaq,-9.280716532011903e-32,0
14592,10.595383951194421,10.595383951194421,Skoda,Kodiaq,-9.280716532011903e-32,0
3353,10.824765825921322,10.824765825921322,Skoda,Kodiaq,-9.280716532011903e-32,0
12445,11.130932713047207,11.130932713047207,Skoda,Kodiaq,-9.280716532011903e-32,0
4779,10.644233711895351,10.644233711895351,Skoda,Kodiaq,-9.280716532011903e-32,0
10715,10.518538047359652,10.518538047359652,Skoda,Kodiaq,-9.280716532011903e-32,0
6694,10.858902839094332,10.858902839094332,Skoda,Kodiaq,-9.280716532011903e-32,0
6609,10.680516217076775,10.680516217076775,Skoda,Kodiaq,-9.280716532011903e-32,0
12150,10.702120240942051,10.702120240942051,Skoda,Kodiaq,-9.280716532011903e-32,0
6616,10.887436932884098,10.887436932884098,Skoda,Kodiaq,-9.280716532011903e-32,0
12155,10.544024782823776,10.544024782823776,Skoda,Kodiaq,-9.280716532011903e-32,0
5220,10.768484990022733,10.768484990022733,Skoda,Kodiaq,-9.280716532011903e-32,0
5807,10.085600754292345,10.085600754292345,Skoda,Superb,-0.0003786296402208063,0
3227,10.404111313817522,10.404111313817522,Skoda,Superb,-0.0003786296402208063,0
868,10.789319076925574,10.789319076925574,Skoda,Superb,-0.0003786296402208063,0
12653,10.273325483001141,10.273325483001141,Skoda,Superb,-0.0003786296402208063,0
9877,10.239781201782993,10.239781201782993,Skoda,Superb,-0.0003786296402208063,0
8621,8.45531778769815,8.455317787698148,Skoda,Superb,-0.0003786296402208063,0
14180,10.307284603543595,10.307284603543595,Skoda,Superb,-0.0003786296402208063,0
355,9.973479924356162,9.973479924356162,Skoda,Superb,-0.0003786296402208063,0
2144,10.122141038577473,10.122141038577473,Skoda,Superb,-0.0003786296402208063,0
1965,10.461673747661957,10.461673747661957,Skoda,Superb,-0.0003786296402208063,0
1523,9.383873422737057,9.383873422737057,Skoda,Superb,-0.0003786296402208063,0
8365,10.184900011974314,10.184900011974314,Skoda,Superb,-0.0003786296402208063,0
13274,10.163926888594034,10.163926888594034,Skoda,Superb,-0.0003786296402208063,0
3139,10.116580767996837,10.116580767996837,Skoda,Superb,-0.0003786296402208063,0
10075,9.468851067127684,9.468851067127684,Skoda,Superb,-0.0003786296402208063,0
13177,9.615805480084347,9.615805480084347,Skoda,Superb,-0.0003786296402208063,0
5996,10.043206015705211,10.043206015705211,Skoda,Superb,-0.0003786296402208063,0
5301,9.86526633971593,9.86526633971593,Skoda,Superb,-0.0003786296402208063,0
976,10.255903439554476,10.255903439554476,Skoda,Superb,-0.0003786296402208063,0
3563,10.274878680310541,10.274878680310541,Skoda,Superb,-0.0003786296402208063,0
6565,10.083723602839061,10.083723602839061,Skoda,Superb,-0.0003786296402208063,0
8941,9.612466578818832,9.738571475191947,Skoda,Superb,-0.0003786296402208063,0
2416,9.76703761939823,9.76703761939823,Skoda,Superb,-0.0003786296402208063,0
10224,9.893437216682626,9.893437216682626,Skoda,Superb,-0.0003786296402208063,0
1332,9.927936232938437,9.927936232938437,Skoda,Superb,-0.0003786296402208063,0
16958,10.083723602839061,10.083723602839061,Skoda,Superb,-0.0003786296402208063,0
14915,10.16199824768763,10.16199824768763,Skoda,Superb,-0.0003786296402208063,0
14786,9.849559210510572,9.849559210510572,Skoda,Superb,-0.0003786296402208063,0
632,9.67721410821299,9.67721410821299,Skoda,Superb,-0.0003786296402208063,0
10426,10.305613759378778,10.305613759378778,Skoda,Superb,-0.0003786296402208063,0
17053,8.915969311373605,8.915969311373605,Skoda,Superb,-0.0003786296402208063,0
13881,9.767094927630573,9.767094927630573,Skoda,Superb,-0.0003786296402208063,0
9109,10.757796492054402,10.757796492054402,Skoda,Superb,-0.0003786296402208063,0
9501,10.432644132986843,10.432644132986843,Skoda,Superb,-0.0003786296402208063,0
1972,10.725467604939041,10.725467604939041,Skoda,Superb,-0.0003786296402208063,0
2129,10.544024782823776,10.544024782823776,Skoda,Superb,-0.0003786296402208063,0
442,10.489884363149192,10.489884363149192,Skoda,Superb,-0.0003786296402208063,0
12489,9.159047077588632,9.15904707758863,Skoda,Superb,-0.0003786296402208063,0
1418,10.371927459805681,10.371927459805681,Skoda,Superb,-0.0003786296402208063,0
746,10.081633737919603,10.081633737919603,Skoda,Superb,-0.0003786296402208063,0
7794,10.8187777840767,10.8187777840767,Skoda,Superb,-0.0003786296402208063,0
12975,10.163926888594034,10.163926888594034,Skoda,Superb,-0.0003786296402208063,0
11760,9.209840246934501,9.209840246934501,Hyundai,i20,-1.449798420406184e-30,0
7993,9.738023112808596,9.738023112808596,Hyundai,i20,-1.449798420406184e-30,0
10726,9.20522732258936,9.20522732258936,Hyundai,i20,-1.449798420406184e-30,0
9098,10.038368034729945,10.038368034729947,Hyundai,i20,-1.449798420406184e-30,0
1555,9.90098442231801,9.900984422318011,Hyundai,i20,-1.449798420406184e-30,0
12601,10.079329830732325,10.079329830732327,Hyundai,i20,-1.449798420406184e-30,0
15090,8.922658299524402,8.922658299524402,Hyundai,i20,-1.449798420406184e-30,0
8764,9.205327830152639,9.205327830152639,Hyundai,i20,-1.449798420406184e-30,0
11765,9.67721410821299,9.67721410821299,Hyundai,i20,-1.449798420406184e-30,0
464,9.74090979777877,9.740909797778771,Hyundai,i20,-1.449798420406184e-30,0
5772,9.612466578818832,9.612466578818834,Hyundai,i20,-1.449798420406184e-30,0
1027,9.041921720351219,9.041921720351219,Hyundai,i20,-1.449798420406184e-30,0
16708,9.79784922051313,9.79784922051313,Hyundai,i20,-1.449798420406184e-30,0
14452,9.468851067127684,9.468851067127684,Hyundai,i20,-1.449798420406184e-30,0
6786,9.825255704266555,9.825255704266555,Hyundai,i20,-1.449798420406184e-30,0
1814,9.185022563991893,9.185022563991893,Hyundai,i20,-1.449798420406184e-30,0
5340,9.104979856318357,9.104979856318357,Hyundai,i20,-1.449798420406184e-30,0
11838,10.079329830732325,10.079329830732327,Hyundai,i20,-1.449798420406184e-30,0
3822,9.543234787249512,9.543234787249512,Hyundai,i20,-1.449798420406184e-30,0
15669,8.846496938558838,8.846496938558838,Hyundai,i20,-1.449798420406184e-30,0
15893,10.043032079974024,10.043032079974026,Hyundai,i20,-1.449798420406184e-30,0
16643,9.546812608597396,9.546812608597397,Hyundai,i20,-1.449798420406184e-30,0
16762,9.543234787249512,9.543234787249514,Hyundai,i20,-1.449798420406184e-30,0
11676,9.79784922051313,9.797849220513132,Hyundai,i20,-1.449798420406184e-30,0
11626,8.507142855562735,8.507142855562735,Hyundai,i20,-1.449798420406184e-30,0
15102,9.612466578818832,9.612466578818834,Hyundai,i20,-1.449798420406184e-30,0
13633,9.388486557359657,9.388486557359657,Hyundai,i20,-1.449798420406184e-30,0
13818,10.064542911536916,10.064542911536918,Hyundai,i20,-1.449798420406184e-30,0
12491,9.088172738001974,9.088172738001974,Hyundai,i20,-1.449798420406184e-30,0
431,9.47231994707559,9.47231994707559,Hyundai,i20,-1.449798420406184e-30,0
12911,9.543234787249512,9.543234787249512,Hyundai,i20,-1.449798420406184e-30,0
1471,9.388486557359657,9.38848655735966,Hyundai,i20,-1.449798420406184e-30,0
2224,10.000841097792039,10.00084109779204,Hyundai,i20,-1.449798420406184e-30,0
6319,10.075337809462788,10.07533780946279,Hyundai,i20,-1.449798420406184e-30,0
1105,9.502636781978708,9.502636781978708,Hyundai,i20,-1.449798420406184e-30,0
11211,10.116580767996837,10.116580767996838,Hyundai,i20,-1.449798420406184e-30,0
16133,9.79784922051313,9.797849220513132,Hyundai,i20,-1.449798420406184e-30,0
1685,9.838949031398556,9.838949031398556,Hyundai,Tucson,-0.0005496255456216692,0
13227,10.085600754292345,10.085600754292345,Hyundai,Tucson,-0.0005496255456216692,0
13699,10.021270588192511,10.021270588192511,Hyundai,Tucson,-0.0005496255456216692,0
5486,9.99857043378282,9.998570433782819,Hyundai,Tucson,-0.0005496255456216692,0
6107,10.163926888594034,10.163926888594032,Hyundai,Tucson,-0.0005496255456216692,0
16942,10.116580767996837,10.116580767996837,Hyundai,Tucson,-0.0005496255456216692,0
5653,9.90323752128092,9.903237521280918,Hyundai,Tucson,-0.0005496255456216692,0
1997,10.083723602839061,10.08372360283906,Hyundai,Tucson,-0.0005496255456216692,0
66,9.79784922051313,9.79784922051313,Hyundai,Tucson,-0.0005496255456216692,0
1487,10.163926888594034,10.163926888594034,Hyundai,Tucson,-0.0005496255456216692,0
9403,9.849559210510572,9.849559210510572,Hyundai,Tucson,-0.0005496255456216692,0
2279,10.688415966213457,10.688415966213457,Hyundai,Tucson,-0.0005496255456216692,0
6074,10.340128278112742,10.340128278112742,Hyundai,Tucson,-0.0005496255456216692,0
16138,10.356154262128587,10.356154262128587,Hyundai,Tucson,-0.0005496255456216692,0
6064,9.996522418503318,9.996522418503316,Hyundai,Tucson,-0.0005496255456216692,0
11869,9.849559210510572,9.84955921051057,Hyundai,Tucson,-0.0005496255456216692,0
1200,10.220121446937677,10.220121446937675,Hyundai,Tucson,-0.0005496255456216692,0
7643,10.271493062483911,10.271493062483911,Hyundai,Tucson,-0.0005496255456216692,0
6025,10.590365120082478,10.590365120082478,Hyundai,Tucson,-0.0005496255456216692,0
10646,10.34158118013602,10.34158118013602,Hyundai,Tucson,-0.0005496255456216692,0
4860,9.952039593118293,9.952039593118293,Hyundai,Tucson,-0.0005496255456216692,0
10591,10.238172478583245,10.238172478583243,Hyundai,Tucson,-0.0005496255456216692,0
12050,10.307284603543595,10.307284603543593,Hyundai,Tucson,-0.0005496255456216692,0
287,10.388841510328449,10.388841510328449,Hyundai,Tucson,-0.0005496255456216692,0
964,10.083723602839061,10.083723602839061,Hyundai,Tucson,-0.0005496255456216692,0
10443,10.201738576337144,10.201738576337142,Hyundai,Tucson,-0.0005496255456216692,0
1610,10.254038784766838,10.254038784766838,Hyundai,Tucson,-0.0005496255456216692,0
9379,10.124629101179664,10.124629101179664,Hyundai,Tucson,-0.0005496255456216692,0
2292,10.607698305452052,10.66166472254309,Hyundai,Tucson,-0.0005496255456216692,0
5479,10.63344870621879,10.63344870621879,Hyundai,Tucson,-0.0005496255456216692,0
4730,10.083723602839061,10.083723602839061,Hyundai,Tucson,-0.0005496255456216692,0
16180,9.849559210510572,9.849559210510572,Hyundai,Tucson,-0.0005496255456216692,0
6060,10.371927459805681,10.371927459805681,Hyundai,Tucson,-0.0005496255456216692,0
3777,10.366498036641763,10.366498036641763,Hyundai,Tucson,-0.0005496255456216692,0
1373,10.653605629355699,10.653605629355699,Hyundai,Tucson,-0.0005496255456216692,0
8030,10.524601530196241,10.524601530196241,Hyundai,Tucson,-0.0005496255456216692,0
2133,10.759922117256918,10.759922117256918,Hyundai,Tucson,-0.0005496255456216692,0
6024,10.60905725309463,10.609057253094628,Hyundai,Tucson,-0.0005496255456216692,0
6594,10.308785980087194,10.308785980087194,Hyundai,Tucson,-0.0005496255456216692,0
15519,10.477287975463508,10.477287975463508,Hyundai,Tucson,-0.0005496255456216692,0
8138,9.738023112808596,9.738023112808596,Hyundai,Tucson,-0.0005496255456216692,0
11719,10.432644132986843,10.432644132986843,Hyundai,Tucson,-0.0005496255456216692,0
6946,10.35932886796936,10.35932886796936,Hyundai,Tucson,-0.0005496255456216692,0
10283,9.996522418503318,9.996522418503316,Hyundai,Tucson,-0.0005496255456216692,0
2789,10.37333491957356,10.37333491957356,Hyundai,Tucson,-0.0005496255456216692,0
9955,10.564886034781493,10.564886034781493,Hyundai,Tucson,-0.0005496255456216692,0
166,10.340128278112742,10.340128278112742,Hyundai,Tucson,-0.0005496255456216692,0
4361,10.371927459805681,10.37192745980568,Hyundai,Tucson,-0.0005496255456216692,0
16905,9.99857043378282,9.99857043378282,Hyundai,Tucson,-0.0005496255456216692,0
6518,10.04107321548869,10.04107321548869,Hyundai,Tucson,-0.0005496255456216692,0
7398,10.307284603543595,10.307284603543595,Hyundai,Tucson,-0.0005496255456216692,0
6318,10.184711314926863,10.184711314926862,Hyundai,Tucson,-0.0005496255456216692,0
14311,10.12643108384767,10.12643108384767,Hyundai,Tucson,-0.0005496255456216692,0
7258,10.404262840448617,10.404262840448617,Hyundai,Tucson,-0.0005496255456216692,0
9958,10.357742824813725,10.357742824813725,Hyundai,Tucson,-0.0005496255456216692,0
2682,9.546812608597396,9.546812608597394,Hyundai,Tucson,-0.0005496255456216692,0
841,9.903437551286085,9.903437551286085,Hyundai,Tucson,-0.0005496255456216692,0
2625,10.124629101179664,10.124629101179664,Hyundai,Tucson,-0.0005496255456216692,0
16076,10.163926888594034,10.163926888594034,Hyundai,Tucson,-0.0005496255456216692,0
4853,10.340128278112742,10.340128278112742,Hyundai,Tucson,-0.0005496255456216692,0
14013,9.849559210510572,9.84955921051057,Hyundai,Tucson,-0.0005496255456216692,0
5492,10.062625773874425,10.062625773874425,Hyundai,Tucson,-0.0005496255456216692,0
13720,9.822819649468673,9.822819649468673,Hyundai,Tucson,-0.0005496255456216692,0
3569,9.945109227226947,9.945109227226945,Hyundai,Tucson,-0.0005496255456216692,0
10758,10.419300717813158,10.419300717813158,Hyundai,Tucson,-0.0005496255456216692,0
1287,9.949893925350283,9.949893925350283,Hyundai,Tucson,-0.0005496255456216692,0
13254,10.417807065556374,10.417807065556374,Hyundai,Tucson,-0.0005496255456216692,0
5979,10.461673747661957,10.461673747661957,Hyundai,Tucson,-0.0005496255456216692,0
13805,9.975808214115753,9.975808214115753,Hyundai,Tucson,-0.0005496255456216692,0
4411,10.126631103850338,10.126631103850338,Hyundai,Tucson,-0.0005496255456216692,0
11215,10.307117644698563,10.307117644698563,Hyundai,Tucson,-0.0005496255456216692,0
5541,10.064542911536916,10.064542911536915,Hyundai,Tucson,-0.0005496255456216692,0
2397,10.729744161706302,10.729744161706302,Hyundai,Tucson,-0.0005496255456216692,0
7489,10.363977318163013,10.363977318163013,Hyundai,Tucson,-0.0005496255456216692,0
4428,10.584055950889214,10.584055950889214,Hyundai,Tucson,-0.0005496255456216692,0
12673,9.86526633971593,9.86526633971593,Hyundai,Tucson,-0.0005496255456216692,0
2350,10.673480026792985,10.673480026792985,Hyundai,Tucson,-0.0005496255456216692,0
11892,9.90098442231801,9.90098442231801,Hyundai,Tucson,-0.0005496255456216692,0
9097,10.679228031399926,10.860598948347855,Hyundai,Tucson,-0.0005496255456216692,0
11595,9.851931065621725,9.851931065621724,Hyundai,Tucson,-0.0005496255456216692,0
5494,10.239781201782993,10.239781201782993,Hyundai,Tucson,-0.0005496255456216692,0
288,10.340128278112742,10.340128278112742,Hyundai,Tucson,-0.0005496255456216692,0
7347,10.581952474309931,10.581952474309931,Hyundai,Tucson,-0.0005496255456216692,0
16125,10.448569664980209,10.448569664980209,Hyundai,Tucson,-0.0005496255456216692,0
16672,9.949893925350283,9.949893925350283,Hyundai,Tucson,-0.0005496255456216692,0
4856,10.239781201782993,10.239781201782993,Hyundai,Tucson,-0.0005496255456216692,0
9173,9.849559210510572,9.84955921051057,Hyundai,Tucson,-0.0005496255456216692,0
5699,10.083723602839061,10.08372360283906,Hyundai,Tucson,-0.0005496255456216692,0
9096,10.679228031399926,10.860598948347855,Hyundai,Tucson,-0.0005496255456216692,0
6315,9.851931065621725,9.851931065621725,Hyundai,Tucson,-0.0005496255456216692,0
15874,10.571188711764599,10.571188711764599,Hyundai,Tucson,-0.0005496255456216692,0
10940,9.996522418503318,9.996522418503318,Hyundai,Tucson,-0.0005496255456216692,0
14958,10.06475570013225,10.06475570013225,Hyundai,Tucson,-0.0005496255456216692,0
6825,10.238172478583245,10.238172478583245,Hyundai,Tucson,-0.0005496255456216692,0
13693,9.975761701406148,9.975761701406146,Hyundai,Tucson,-0.0005496255456216692,0
876,10.701445097448419,10.701445097448419,Hyundai,Tucson,-0.0005496255456216692,0
4747,10.595383951194421,10.595383951194421,Hyundai,Tucson,-0.0005496255456216692,0
5690,10.335107618121144,10.335107618121144,Hyundai,Tucson,-0.0005496255456216692,0
2395,10.738459763232695,10.738459763232695,Hyundai,Tucson,-0.0005496255456216692,0
10273,10.085600754292345,10.085600754292345,Hyundai,Tucson,-0.0005496255456216692,0
15184,10.371927459805681,10.371927459805681,Hyundai,Tucson,-0.0005496255456216692,0
9989,10.124629101179664,10.124629101179664,Hyundai,Tucson,-0.0005496255456216692,0
7781,10.085600754292345,10.085600754292344,Hyundai,Tucson,-0.0005496255456216692,0
346,10.184900011974314,10.184900011974314,Hyundai,Tucson,-0.0005496255456216692,0
5537,10.308785980087194,10.308785980087194,Hyundai,Tucson,-0.0005496255456216692,0
14634,9.949893925350283,9.949893925350281,Hyundai,Tucson,-0.0005496255456216692,0
3782,10.124629101179664,10.124629101179664,Hyundai,Tucson,-0.0005496255456216692,0
11927,10.297217404425872,10.297217404425872,Hyundai,Tucson,-0.0005496255456216692,0
11469,9.61547209118311,9.615472091183108,Hyundai,Tucson,-0.0005496255456216692,0
8023,10.463017622512156,10.463017622512155,Hyundai,Tucson,-0.0005496255456216692,0
978,10.083723602839061,10.083723602839061,Hyundai,Tucson,-0.0005496255456216692,0
17008,10.308785980087194,10.308785980087194,Hyundai,Tucson,-0.0005496255456216692,0
10619,10.772057548198871,10.772057548198871,Hyundai,Tucson,-0.0005496255456216692,0
5595,10.601497888762061,10.601497888762061,Hyundai,Tucson,-0.0005496255456216692,0
8552,10.257659366256743,10.257659366256743,Hyundai,Tucson,-0.0005496255456216692,0
970,10.419300717813158,10.419300717813158,Hyundai,Tucson,-0.0005496255456216692,0
8290,10.12643108384767,10.126431083847669,Hyundai,Tucson,-0.0005496255456216692,0
6276,9.846917201047734,9.846917201047733,Hyundai,Tucson,-0.0005496255456216692,0
7487,10.388995368317829,10.388995368317829,Hyundai,Tucson,-0.0005496255456216692,0
2349,10.729744161706302,10.729744161706302,Hyundai,Tucson,-0.0005496255456216692,0
4862,9.973479924356162,9.973479924356162,Hyundai,Tucson,-0.0005496255456216692,0
9965,9.998797732340453,9.998797732340453,Hyundai,Tucson,-0.0005496255456216692,0
262,9.98736903651683,9.98736903651683,Hyundai,Tucson,-0.0005496255456216692,0
9840,10.578903459065758,10.578903459065758,Hyundai,Tucson,-0.0005496255456216692,0
11682,10.518592107258032,10.518592107258032,Hyundai,Tucson,-0.0005496255456216692,0
6378,8.852950887099581,8.852950887099583,Hyundai,i30,-1.4393251604032495e-30,0
2180,9.612466578818832,9.612466578818832,Hyundai,i30,-1.4393251604032495e-30,0
10727,9.429395577381786,9.429395577381788,Hyundai,i30,-1.4393251604032495e-30,0
13017,9.301094735244646,9.301094735244648,Hyundai,i30,-1.4393251604032495e-30,0
6410,9.946930110378965,9.946930110378965,Hyundai,i30,-1.4393251604032495e-30,0
15017,9.769670404801788,9.76967040480179,Hyundai,i30,-1.4393251604032495e-30,0
1956,9.90098442231801,9.90098442231801,Hyundai,i30,-1.4393251604032495e-30,0
12632,9.205327830152639,9.205327830152639,Hyundai,i30,-1.4393251604032495e-30,0
1029,8.281470857895167,8.281470857895169,Hyundai,i30,-1.4393251604032495e-30,0
2223,10.271423848751878,10.271423848751878,Hyundai,i30,-1.4393251604032495e-30,0
13403,10.340128278112742,10.340128278112742,Hyundai,i30,-1.4393251604032495e-30,0
3415,9.878015886562459,9.878015886562459,Hyundai,i30,-1.4393251604032495e-30,0
13920,9.840387995592812,9.840387995592812,Hyundai,i30,-1.4393251604032495e-30,0
8696,10.300416329622006,10.300416329622006,Hyundai,i30,-1.4393251604032495e-30,0
15914,9.388486557359657,9.38848655735966,Hyundai,i30,-1.4393251604032495e-30,0
2336,10.292145542327912,10.292145542327912,Hyundai,i30,-1.4393251604032495e-30,0
2462,8.656955133791396,8.656955133791397,Hyundai,i30,-1.4393251604032495e-30,0
8760,9.392245175273795,9.392245175273796,Hyundai,i30,-1.4393251604032495e-30,0
14538,9.158520623246385,9.158520623246385,Hyundai,i30,-1.4393251604032495e-30,0
6791,9.259130536145614,9.259130536145614,Hyundai,i30,-1.4393251604032495e-30,0
16328,9.388486557359657,9.38848655735966,Hyundai,i30,-1.4393251604032495e-30,0
4969,9.301094735244646,9.301094735244648,Hyundai,i30,-1.4393251604032495e-30,0
7847,10.278493453159584,10.278493453159584,Hyundai,i30,-1.4393251604032495e-30,0
17400,8.00469951054955,8.004699510549552,Hyundai,i30,-1.4393251604032495e-30,0
17402,9.795345393916424,9.795345393916426,Hyundai,i30,-1.4393251604032495e-30,0
88,10.043032079974024,10.043032079974024,Hyundai,i30,-1.4393251604032495e-30,0
15661,8.656781205623291,8.656781205623293,Hyundai,i30,-1.4393251604032495e-30,0
3196,8.846496938558838,8.846496938558838,Hyundai,i30,-1.4393251604032495e-30,0
5967,10.083723602839061,10.083723602839061,Hyundai,i30,-1.4393251604032495e-30,0
17281,9.7925001243465,9.7925001243465,Hyundai,i30,-1.4393251604032495e-30,0
5598,10.291976036437175,10.291976036437175,Hyundai,i30,-1.4393251604032495e-30,0
15848,9.740674462130217,9.740674462130217,Hyundai,i30,-1.4393251604032495e-30,0
12926,9.099408811268901,9.099408811268901,Hyundai,i30,-1.4393251604032495e-30,0
6905,10.266393046225497,10.266393046225497,Hyundai,i30,-1.4393251604032495e-30,0
14659,9.468851067127684,9.468851067127686,Hyundai,i30,-1.4393251604032495e-30,0
1829,9.846917201047734,9.846917201047734,Hyundai,i30,-1.4393251604032495e-30,0
445,10.122502593266558,10.122502593266558,Hyundai,i30,-1.4393251604032495e-30,0
5637,9.388486557359657,9.38848655735966,Hyundai,i30,-1.4393251604032495e-30,0
7037,9.506660032823548,9.50666003282355,Hyundai,i30,-1.4393251604032495e-30,0
16511,9.132378830506472,9.132378830506472,Hyundai,i30,-1.4393251604032495e-30,0
13142,10.292145542327912,10.292145542327912,Hyundai,i30,-1.4393251604032495e-30,0
7509,9.350015354048665,9.350015354048667,Hyundai,i30,-1.4393251604032495e-30,0
10847,9.159047077588632,9.159047077588633,Hyundai,i30,-1.4393251604032495e-30,0
5552,9.543234787249512,9.543234787249514,Hyundai,i30,-1.4393251604032495e-30,0
17278,9.7925001243465,9.7925001243465,Hyundai,i30,-1.4393251604032495e-30,0
11610,8.980927207648378,8.98092720764838,Hyundai,i30,-1.4393251604032495e-30,0
3856,10.253968352311533,10.253968352311533,Hyundai,i30,-1.4393251604032495e-30,0
2897,9.822819649468673,9.822819649468673,Hyundai,i30,-1.4393251604032495e-30,0
6206,9.471550124096849,9.47155012409685,Hyundai,i30,-1.4393251604032495e-30,0
7732,10.300416329622006,10.300416329622006,Hyundai,i30,-1.4393251604032495e-30,0
2938,9.345657668923812,9.345657668923813,Hyundai,i30,-1.4393251604032495e-30,0
13918,9.798071479779479,9.79807147977948,Hyundai,i30,-1.4393251604032495e-30,0
11313,8.915969311373605,8.915969311373606,Hyundai,i30,-1.4393251604032495e-30,0
7726,9.90098442231801,9.900984422318011,Hyundai,i30,-1.4393251604032495e-30,0
7846,10.278493453159584,10.278493453159584,Hyundai,i30,-1.4393251604032495e-30,0
11991,9.209840246934501,9.209840246934503,Hyundai,i30,-1.4393251604032495e-30,0
2788,10.184711314926863,10.184711314926863,Hyundai,i30,-1.4393251604032495e-30,0
10110,9.392245175273795,9.392245175273795,Hyundai,i40,-0.0003720277763505388,0
16190,9.528794103094718,9.555266878750228,Hyundai,i40,-0.0003720277763505388,0
12916,9.738023112808596,9.824781691235165,Hyundai,i40,-0.0003720277763505388,0
6128,9.205327830152639,9.205327830152639,Hyundai,i40,-0.0003720277763505388,0
13778,9.07680897935166,9.07680897935166,Hyundai,i40,-0.0003720277763505388,0
13210,9.612466578818832,9.612466578818832,Hyundai,i40,-0.0003720277763505388,0
7991,9.07680897935166,9.07680897935166,Hyundai,i40,-0.0003720277763505388,0
12518,9.698920386794853,9.698920386794855,Hyundai,i40,-0.0003720277763505388,0
2689,9.392328539868899,9.418801315524409,Hyundai,i40,-0.0003720277763505388,0
6111,9.738023112808596,9.738023112808596,Hyundai,i40,-0.0003720277763505388,0
17245,9.38429367909962,9.38429367909962,Hyundai,i40,-0.0003720277763505388,0
16158,9.448569560708433,9.448569560708433,Hyundai,i40,-0.0003720277763505388,0
8392,9.345745008982385,9.345745008982384,Hyundai,i40,-0.0003720277763505388,0
12228,9.392245175273795,9.392245175273795,Hyundai,i40,-0.0003720277763505388,0
6827,9.85214162518454,9.85214162518454,Hyundai,i40,-0.0003720277763505388,0
15088,9.07680897935166,9.07680897935166,Hyundai,i40,-0.0003720277763505388,0
12545,9.592195614445213,9.592195614445213,Hyundai,i40,-0.0003720277763505388,0
16157,9.158520623246385,9.158520623246385,Hyundai,i40,-0.0003720277763505388,0
11205,9.301094735244646,9.301094735244646,Hyundai,i40,-0.0003720277763505388,0
10119,9.612466578818832,9.612466578818832,Hyundai,i40,-0.0003720277763505388,0
