,id,make,model,true,predict,score,alpha_value,trainScore
11156,3158197,Ford,Fiesta,9.546455401949554,9.510592070163266,-0.030046983020572484,1,0.016506191234703777
17263,3169434,Opel,Astra,8.146129510025405,7.890550605418666,-0.030046983020572484,1,0.016506191234703777
16282,3167864,Renault,Clio,8.411832675758411,8.789254542706313,-0.030046983020572484,1,0.016506191234703777
10532,3156895,Hyundai,Tucson,10.183011437286446,10.276535368240552,-0.030046983020572484,1,0.016506191234703777
2730,3101787,Hyundai,Kona,9.994104920119742,10.106846038032085,-0.030046983020572484,1,0.016506191234703777
1639,3095335,Hyundai,ix35,9.769956159911606,9.599774269731832,-0.030046983020572484,1,0.016506191234703777
17187,3169318,Renault,Captur,10.261861053110442,10.243736876114076,-0.030046983020572484,1,0.016506191234703777
9064,3153627,Renault,Kadjar,9.890908770329268,9.812041366058718,-0.030046983020572484,1,0.016506191234703777
2866,3102514,Toyota,Corolla,9.51044496442652,9.571327935112626,-0.030046983020572484,1,0.016506191234703777
11772,3159663,Kia,Ceed,9.60911649193355,9.537876327252063,-0.030046983020572484,1,0.016506191234703777
10078,3155950,Nissan,Note,9.73477299914839,9.845123240940959,-0.030046983020572484,1,0.016506191234703777
9017,3153529,Peugeot,3008,10.570034051298894,10.523208774025552,-0.030046983020572484,1,0.016506191234703777
12144,3160372,Volkswagen,T-Roc,10.517320926376348,10.563376000380957,-0.030046983020572484,1,0.016506191234703777
1330,3093301,Audi,A6,11.073645008367333,10.850711630805773,-0.030046983020572484,1,0.016506191234703777
10344,3156544,Hyundai,Tucson,9.90098442231801,10.005934035226703,-0.030046983020572484,1,0.016506191234703777
17139,3169237,Nissan,X-Trail,10.341742483467284,10.082926812449132,-0.030046983020572484,1,0.016506191234703777
576,3088257,Opel,Astra,9.468851067127684,9.548624747910091,-0.030046983020572484,1,0.016506191234703777
8714,3152859,Mercedes-benz,C Class,10.402746539930654,10.507258022132165,-0.030046983020572484,1,0.016506191234703777
11180,3158240,Bmw,X1,10.667791927412402,10.522036298656223,-0.030046983020572484,1,0.016506191234703777
357,3086640,Volkswagen,Golf,10.06475570013225,9.888307692250196,-0.030046983020572484,1,0.016506191234703777
7569,3150171,Volkswagen,Golf,8.909235279192261,9.080385276318623,-0.030046983020572484,1,0.016506191234703777
4250,3109843,Peugeot,2008,9.506734385029985,9.689685536847893,-0.030046983020572484,1,0.016506191234703777
2185,3098813,Bmw,5 Series,10.146433731146518,10.309446061201534,-0.030046983020572484,1,0.016506191234703777
5119,3134667,Kia,Ceed,10.062625773874425,9.900277173255521,-0.030046983020572484,1,0.016506191234703777
8100,3151382,Ford,Focus,7.696212639346407,8.236907721397735,-0.030046983020572484,1,0.016506191234703777
13453,3162941,Mercedes-benz,E Class,11.097334260563056,10.925151332313067,-0.030046983020572484,1,0.016506191234703777
17426,3169674,Audi,Q3,10.568749529606537,10.684885084149402,-0.030046983020572484,1,0.016506191234703777
1222,3092554,Mazda,Mazda3,9.400960731584833,9.444207041032092,-0.030046983020572484,1,0.016506191234703777
5958,3137254,Hyundai,Tucson,9.90323752128092,10.062254661168682,-0.030046983020572484,1,0.016506191234703777
16943,3168869,Audi,A4,9.989435864672492,9.720145039630852,-0.030046983020572484,1,0.016506191234703777
7128,3140647,Hyundai,Kona,10.106224294072675,10.267958529217678,-0.030046983020572484,1,0.016506191234703777
10562,3156951,Volkswagen,Golf,9.301094735244646,9.221372501304836,-0.030046983020572484,1,0.016506191234703777
11446,3158984,Peugeot,308,10.239781201782993,9.981710014391295,-0.030046983020572484,1,0.016506191234703777
11946,3159980,Volkswagen,T-Roc,10.032320424379096,10.114357189525647,-0.030046983020572484,1,0.016506191234703777
1280,3092963,Ford,Kuga,9.543234787249512,9.638383867930138,-0.030046983020572484,1,0.016506191234703777
12579,3161147,Mercedes-benz,A Class,10.461673747661957,10.337597268915543,-0.030046983020572484,1,0.016506191234703777
16956,3168890,Volkswagen,Transporter,10.194289752324153,10.181372226985143,-0.030046983020572484,1,0.016506191234703777
4680,3133304,Volkswagen,up!,9.099408811268901,9.118197803842603,-0.030046983020572484,1,0.016506191234703777
3705,3107009,Volvo,XC90,9.90098442231801,10.125211581222183,-0.030046983020572484,1,0.016506191234703777
16451,3168127,Skoda,Karoq,10.517320926376348,10.560849480009605,-0.030046983020572484,1,0.016506191234703777
1256,3092774,Audi,A3,9.468851067127684,9.42653993813697,-0.030046983020572484,1,0.016506191234703777
17060,3169115,Ford,Fiesta,8.691146498539675,8.646095415575983,-0.030046983020572484,1,0.016506191234703777
6487,3138676,Volkswagen,Golf,9.258654232254733,9.283872528658646,-0.030046983020572484,1,0.016506191234703777
10195,3156186,Bmw,5 Series,10.489884363149192,10.37788705857031,-0.030046983020572484,1,0.016506191234703777
11412,3158908,Opel,Crossland X,9.947504437952903,10.161287406342769,-0.030046983020572484,1,0.016506191234703777
12569,3161134,Mercedes-benz,A Class,9.949893925350283,10.137901127151236,-0.030046983020572484,1,0.016506191234703777
7116,3140589,Nissan,Qashqai,10.04107321548869,10.091804145978921,-0.030046983020572484,1,0.016506191234703777
7625,3157663,Skoda,Octavia,10.12643108384767,10.122424577369136,-0.030046983020572484,1,0.016506191234703777
16822,3168678,Volkswagen,Polo,9.61547209118311,9.426490377378766,-0.030046983020572484,1,0.016506191234703777
16873,3168756,Nissan,Qashqai,9.612466578818832,9.633703591880725,-0.030046983020572484,1,0.016506191234703777
13422,3162894,Bmw,5 Series,10.666627104916108,10.673356571243962,-0.030046983020572484,1,0.016506191234703777
3066,3103462,Bmw,5 Series,10.517320926376348,10.45635655915358,-0.030046983020572484,1,0.016506191234703777
2348,3099754,Hyundai,Tucson,10.679251049273306,10.704326298905892,-0.030046983020572484,1,0.016506191234703777
8981,3153459,Audi,A4,10.713306039899766,10.800629104993751,-0.030046983020572484,1,0.016506191234703777
13207,3162394,Ford,Kuga,10.460242108190519,10.37356003076154,-0.030046983020572484,1,0.016506191234703777
9216,3154038,Kia,Sorento,10.238172478583245,10.066186223586296,-0.030046983020572484,1,0.016506191234703777
2692,3101568,Ford,Mondeo,9.645364282325891,9.579405523776519,-0.030046983020572484,1,0.016506191234703777
11381,3158852,Seat,Ateca,10.124629101179664,10.129169661897055,-0.030046983020572484,1,0.016506191234703777
14375,3164679,Kia,Sportage,9.578449693540579,9.552195689073736,-0.030046983020572484,1,0.016506191234703777
2151,3098691,Mercedes-benz,E Class,10.402746539930654,10.343185651242193,-0.030046983020572484,1,0.016506191234703777
9223,3154073,Volkswagen,Polo,9.328123407632566,9.32930153462136,-0.030046983020572484,1,0.016506191234703777
8956,3153409,Kia,Ceed,9.300638009956963,9.39832020558429,-0.030046983020572484,1,0.016506191234703777
10934,3157759,Audi,A4,8.779557455883728,8.65433090240902,-0.030046983020572484,1,0.016506191234703777
4901,3133999,Audi,A3,10.043032079974024,10.055759872963291,-0.030046983020572484,1,0.016506191234703777
13633,3163304,Hyundai,i20,9.388486557359657,9.719887894005051,-0.030046983020572484,1,0.016506191234703777
5449,3135703,Dacia,Duster,9.85166780380633,9.938515926026524,-0.030046983020572484,1,0.016506191234703777
16930,3168845,Dacia,Duster,10.06475570013225,10.219636151082787,-0.030046983020572484,1,0.016506191234703777
6452,3138601,Volkswagen,Caddy,9.210340371976184,9.215201426385912,-0.030046983020572484,1,0.016506191234703777
15543,3166692,Volkswagen,Tiguan,10.448569664980209,10.424062253010256,-0.030046983020572484,1,0.016506191234703777
9330,3154329,Audi,A6,10.323841273138044,10.387880473592444,-0.030046983020572484,1,0.016506191234703777
14521,3164938,Volkswagen,Golf,9.674074388208323,9.592037830527962,-0.030046983020572484,1,0.016506191234703777
950,3090841,Land,ROVER Discovery Sport,10.877103351029552,10.877278420705272,-0.030046983020572484,1,0.016506191234703777
16068,3167505,Renault,Kadjar,10.122582921003769,10.115413658616195,-0.030046983020572484,1,0.016506191234703777
12485,3160989,Land,ROVER Range Rover Sport,11.289719411702812,10.988716237021244,-0.030046983020572484,1,0.016506191234703777
2226,3099029,Nissan,Qashqai,8.086410275323782,8.67666476727688,-0.030046983020572484,1,0.016506191234703777
1741,3096084,Mercedes-benz,GLE Class,11.349818127100079,11.311663885901417,-0.030046983020572484,1,0.016506191234703777
4016,3108727,Hyundai,Tucson,10.160065879936575,10.231548119975699,-0.030046983020572484,1,0.016506191234703777
10812,3157486,Kia,Rio,7.7406644019172415,7.982281609404624,-0.030046983020572484,1,0.016506191234703777
8075,3151318,Nissan,Qashqai,9.90098442231801,9.774789960888407,-0.030046983020572484,1,0.016506191234703777
7919,3151014,Peugeot,3008,10.644233711895351,10.440203574383862,-0.030046983020572484,1,0.016506191234703777
1520,3094660,Audi,A6,10.544024782823776,10.467167256257781,-0.030046983020572484,1,0.016506191234703777
14707,3165233,Renault,Clio,9.392245175273795,9.423611572037599,-0.030046983020572484,1,0.016506191234703777
14980,3165714,Bmw,X5,10.966472663561087,10.998836724212943,-0.030046983020572484,1,0.016506191234703777
14367,3164669,Bmw,3 Series,10.12643108384767,10.207260906716634,-0.030046983020572484,1,0.016506191234703777
1685,3095723,Hyundai,Tucson,9.838949031398556,9.954688136752225,-0.030046983020572484,1,0.016506191234703777
2894,3102621,Land,ROVER Discovery Sport,10.239781201782993,10.344671617420863,-0.030046983020572484,1,0.016506191234703777
2165,3098738,Land,ROVER Discovery,10.254672453731223,10.429252281031788,-0.030046983020572484,1,0.016506191234703777
10287,3156437,Volkswagen,Polo,9.975575628930383,9.921495584596286,-0.030046983020572484,1,0.016506191234703777
9722,3155217,Ford,S-Max,10.043032079974024,9.755500821892197,-0.030046983020572484,1,0.016506191234703777
7188,3140811,Toyota,Corolla,10.19988156558993,10.205457808861249,-0.030046983020572484,1,0.016506191234703777
14947,3165619,Skoda,Octavia,9.209840246934501,9.291880053954634,-0.030046983020572484,1,0.016506191234703777
11351,3158803,Kia,Rio,9.578449693540579,9.457949563465386,-0.030046983020572484,1,0.016506191234703777
13847,3163668,Peugeot,5008,10.431170293368542,10.081758639480904,-0.030046983020572484,1,0.016506191234703777
16129,3167612,Renault,Clio,9.769670404801788,9.841266521700463,-0.030046983020572484,1,0.016506191234703777
1551,3094844,Volkswagen,Golf,10.04107321548869,9.832265013517082,-0.030046983020572484,1,0.016506191234703777
13235,3162437,Hyundai,ix35,8.817297783866575,8.599750823309893,-0.030046983020572484,1,0.016506191234703777
9602,3154930,Opel,Mokka,9.898475010712584,10.137059834108147,-0.030046983020572484,1,0.016506191234703777
6226,3137907,Toyota,Rav4,10.558413520275876,10.578370367786672,-0.030046983020572484,1,0.016506191234703777
3985,3108572,Ford,Mondeo,9.47262771040802,9.462330686080385,-0.030046983020572484,1,0.016506191234703777
3550,3106000,Ford,Focus,10.062625773874425,9.882997236177848,-0.030046983020572484,1,0.016506191234703777
1686,3095733,Nissan,Serena,9.539644119118783,9.783532040824513,-0.030046983020572484,1,0.016506191234703777
8810,3153087,Toyota,Auris,9.825526011066415,9.951537163461825,-0.030046983020572484,1,0.016506191234703777
15032,3165795,Volkswagen,Passat,10.106428396532818,10.017578083600277,-0.030046983020572484,1,0.016506191234703777
12965,3161963,Volkswagen,Caddy,9.632334782035558,9.834917210429793,-0.030046983020572484,1,0.016506191234703777
9024,3153540,Opel,Mokka,9.846917201047734,10.086909446267365,-0.030046983020572484,1,0.016506191234703777
9983,3155752,Mercedes-benz,E Class,9.796737182589247,9.851276981541352,-0.030046983020572484,1,0.016506191234703777
9087,3153680,Dacia,Sandero,9.944389543856554,10.013127703755094,-0.030046983020572484,1,0.016506191234703777
6477,3138641,Hyundai,Tucson,9.817384853482716,9.940197306921286,-0.030046983020572484,1,0.016506191234703777
15478,3166532,Mercedes-benz,GLE Class,11.09665215814546,11.410748250949041,-0.030046983020572484,1,0.016506191234703777
16325,3167929,Mercedes-benz,E Class,10.941995917134532,11.029352065113708,-0.030046983020572484,1,0.016506191234703777
4378,3110785,Volkswagen,Passat,10.542706391070517,10.362310991665874,-0.030046983020572484,1,0.016506191234703777
8628,3152648,Toyota,Yaris,9.041921720351219,9.298261382140826,-0.030046983020572484,1,0.016506191234703777
8094,3151370,Kia,Sportage,9.491752831414368,9.47326106989418,-0.030046983020572484,1,0.016506191234703777
6602,3138982,Renault,Captur,9.711115659888671,9.809054184079747,-0.030046983020572484,1,0.016506191234703777
9410,3154495,Mercedes-benz,GLE Class,11.635098848927905,11.246510487507821,-0.030046983020572484,1,0.016506191234703777
10774,3157419,Ford,Ranger,10.777914080311584,10.690810048354221,-0.030046983020572484,1,0.016506191234703777
12393,3160805,Bmw,3 Series,10.124629101179664,10.444604161060633,-0.030046983020572484,1,0.016506191234703777
8398,3152114,Bmw,1 Series,9.90098442231801,9.723004531120816,-0.030046983020572484,1,0.016506191234703777
3223,3104280,Mercedes-benz,E Class,10.967335848767897,10.758407211167848,-0.030046983020572484,1,0.016506191234703777
16120,3167602,Seat,Arona,9.927936232938437,10.205441816398352,-0.030046983020572484,1,0.016506191234703777
6271,3138033,Volkswagen,T-Roc,10.28517213197889,10.559504764192024,-0.030046983020572484,1,0.016506191234703777
15628,3166831,Kia,Sportage,10.736396675471232,10.512751984471121,-0.030046983020572484,1,0.016506191234703777
6693,3139312,Mazda,Mazda6,10.203406942652387,10.228902363240259,-0.030046983020572484,1,0.016506191234703777
14813,3165403,Hyundai,Tucson,10.274878680310541,10.201738210945207,-0.030046983020572484,1,0.016506191234703777
1885,3097098,Skoda,Superb,10.04107321548869,10.026079029088706,-0.030046983020572484,1,0.016506191234703777
14653,3165144,Mercedes-benz,CLA Class,10.308785980087194,10.53771689985575,-0.030046983020572484,1,0.016506191234703777
11595,3159298,Hyundai,Tucson,9.851931065621725,9.94855715077102,-0.030046983020572484,1,0.016506191234703777
9236,3154117,Kia,Sportage,9.875602349046593,9.936301866583975,-0.030046983020572484,1,0.016506191234703777
5867,3136918,Volkswagen,Polo,8.92252495730139,9.032043814787322,-0.030046983020572484,1,0.016506191234703777
16932,3168849,Bmw,3 Series,9.528794103094718,9.672826809778613,-0.030046983020572484,1,0.016506191234703777
6853,3139814,Toyota,Rav4,10.491135318903403,10.541807869768158,-0.030046983020572484,1,0.016506191234703777
4074,3108999,Renault,Captur,10.16199824768763,10.198510879429612,-0.030046983020572484,1,0.016506191234703777
1620,3095245,Volkswagen,Golf,10.186785026670085,10.190766789709262,-0.030046983020572484,1,0.016506191234703777
7521,3150064,Ford,Focus,9.301094735244646,9.201041121895523,-0.030046983020572484,1,0.016506191234703777
3065,3103459,Ford,Focus,9.209840246934501,9.434027027965907,-0.030046983020572484,1,0.016506191234703777
16583,3168324,Toyota,Hilux,10.571188711764599,10.431346368412333,-0.030046983020572484,1,0.016506191234703777
6045,3137448,Renault,Captur,9.711115659888671,9.977369082400008,-0.030046983020572484,1,0.016506191234703777
15778,3167076,Toyota,Prius,9.846917201047734,9.775824771109765,-0.030046983020572484,1,0.016506191234703777
13767,3163519,Mercedes-benz,E Class,9.838949031398556,10.009682617337416,-0.030046983020572484,1,0.016506191234703777
4954,3134144,Dacia,Duster,9.951801412814678,9.97702236586512,-0.030046983020572484,1,0.016506191234703777
12071,3160200,Volkswagen,Golf,9.047821442478408,8.759640120586608,-0.030046983020572484,1,0.016506191234703777
12402,3160826,Seat,Ibiza,9.301094735244646,9.368547700943127,-0.030046983020572484,1,0.016506191234703777
8711,3152844,Kia,Ceed,10.081633737919603,10.107489865222464,-0.030046983020572484,1,0.016506191234703777
16810,3168660,Skoda,Superb,10.04107321548869,9.994136980993684,-0.030046983020572484,1,0.016506191234703777
5228,3135070,Ford,Mondeo,10.021270588192511,9.90015313541193,-0.030046983020572484,1,0.016506191234703777
905,3090579,Peugeot,Partner,9.301094735244646,9.245694007044085,-0.030046983020572484,1,0.016506191234703777
3837,3107692,Hyundai,Santa Fe,9.811920359010637,9.953911195492708,-0.030046983020572484,1,0.016506191234703777
12487,3160996,Kia,Sportage,9.79784922051313,9.819584392843257,-0.030046983020572484,1,0.016506191234703777
11392,3158873,Peugeot,3008,10.690807903113322,10.680953874169376,-0.030046983020572484,1,0.016506191234703777
13594,3163231,Volkswagen,Golf,9.949893925350283,9.765463421749736,-0.030046983020572484,1,0.016506191234703777
31,3084604,Volkswagen,Polo,9.680031452383618,9.779164668803027,-0.030046983020572484,1,0.016506191234703777
3448,3105391,Mercedes-benz,E Class,10.542389718243678,10.480514998087749,-0.030046983020572484,1,0.016506191234703777
14475,3164859,Bmw,5 Series,10.933017680016794,10.944592558821233,-0.030046983020572484,1,0.016506191234703777
2468,3100294,Citroen,Berlingo,9.605755144230846,9.470293727889773,-0.030046983020572484,1,0.016506191234703777
4115,3109153,Renault,Clio,8.60337088765729,8.572637577514667,-0.030046983020572484,1,0.016506191234703777
16874,3168758,Citroen,Grand C4 Picasso,10.307284603543595,9.999098425261908,-0.030046983020572484,1,0.016506191234703777
3090,3103566,Volkswagen,Golf,9.680031452383618,9.686773024138411,-0.030046983020572484,1,0.016506191234703777
10380,3156613,Skoda,Octavia,9.947504437952903,9.87772905117161,-0.030046983020572484,1,0.016506191234703777
16982,3168933,Hyundai,i10,9.543234787249512,9.594591701157372,-0.030046983020572484,1,0.016506191234703777
14074,3164174,Nissan,Qashqai,10.3251540399823,10.24013518148306,-0.030046983020572484,1,0.016506191234703777
12971,3161971,Kia,Sorento,9.153770020487789,9.845735333919448,-0.030046983020572484,1,0.016506191234703777
10173,3156146,Audi,A3,10.704142940811359,10.61431973162581,-0.030046983020572484,1,0.016506191234703777
3618,3106358,Bmw,5 Series,10.371927459805681,10.187186289948778,-0.030046983020572484,1,0.016506191234703777
6488,3138677,Nissan,Micra,9.8492953234527,9.871724589891924,-0.030046983020572484,1,0.016506191234703777
675,3088796,Nissan,Qashqai,9.898475010712584,9.813085931560101,-0.030046983020572484,1,0.016506191234703777
11505,3159108,Seat,Arona,9.90098442231801,10.176631653308196,-0.030046983020572484,1,0.016506191234703777
10462,3156767,Toyota,Landcruiser,10.388995368317829,10.518350902189795,-0.030046983020572484,1,0.016506191234703777
9805,3155382,Nissan,Note,9.1689974084418,9.224181146557145,-0.030046983020572484,1,0.016506191234703777
16660,3168428,Toyota,Auris,9.301094735244646,9.27823835385268,-0.030046983020572484,1,0.016506191234703777
14748,3165296,Audi,Q3,10.404111313817522,10.316883097401707,-0.030046983020572484,1,0.016506191234703777
15123,3165933,Ford,Fiesta,9.047821442478408,9.293196482832233,-0.030046983020572484,1,0.016506191234703777
11380,3158848,Nissan,Qashqai,10.34158118013602,10.405130805706559,-0.030046983020572484,1,0.016506191234703777
15082,3165863,Audi,A6,9.598998361767967,9.366021030836707,-0.030046983020572484,1,0.016506191234703777
15165,3166005,Bmw,7 Series,11.56123932524878,11.303551649553686,-0.030046983020572484,1,0.016506191234703777
11901,3159887,Audi,A3,10.16199824768763,9.893647389590246,-0.030046983020572484,1,0.016506191234703777
516,3087761,Volkswagen,Touareg,10.124629101179664,10.1823402107742,-0.030046983020572484,1,0.016506191234703777
12437,3160899,Ford,Fiesta,9.898475010712584,10.096719293672663,-0.030046983020572484,1,0.016506191234703777
7673,3150396,Ford,Focus,9.711115659888671,9.741312572208955,-0.030046983020572484,1,0.016506191234703777
116,3085132,Volkswagen,Tiguan,10.584055950889214,10.370947747123658,-0.030046983020572484,1,0.016506191234703777
12855,3161720,Skoda,Superb,9.54287630006159,9.672285863857159,-0.030046983020572484,1,0.016506191234703777
3927,3108059,Audi,A4,10.33964350796509,10.318724481785392,-0.030046983020572484,1,0.016506191234703777
8474,3152264,Mazda,Demio,9.041921720351219,9.015547327775815,-0.030046983020572484,1,0.016506191234703777
17070,3169131,Toyota,C-HR,10.16199824768763,10.422296180094165,-0.030046983020572484,1,0.016506191234703777
9513,3154752,Peugeot,Partner,9.795345393916424,9.692942316012111,-0.030046983020572484,1,0.016506191234703777
411,3086982,Peugeot,208,9.349667437197281,9.690914617688744,-0.030046983020572484,1,0.016506191234703777
6639,3139076,Toyota,Prius,9.975342989636555,9.950352536330168,-0.030046983020572484,1,0.016506191234703777
12659,3161285,Toyota,Yaris,9.66459564425378,9.669142959297616,-0.030046983020572484,1,0.016506191234703777
14595,3165060,Bmw,X1,10.308919326755392,10.314040498498407,-0.030046983020572484,1,0.016506191234703777
8837,3153134,Kia,Sportage,10.460242108190519,10.423848816205629,-0.030046983020572484,1,0.016506191234703777
12073,3160206,Volkswagen,Polo,9.74090979777877,9.624702454672594,-0.030046983020572484,1,0.016506191234703777
15323,3166281,Hyundai,ix35,8.846496938558838,8.876660407568464,-0.030046983020572484,1,0.016506191234703777
1156,3092139,Audi,A3,9.581834960513193,9.443661419368887,-0.030046983020572484,1,0.016506191234703777
8151,3151576,Toyota,Corolla,10.163926888594034,10.197019773381022,-0.030046983020572484,1,0.016506191234703777
10502,3156838,Audi,A5,9.047821442478408,8.941218942440665,-0.030046983020572484,1,0.016506191234703777
8582,3152536,Hyundai,Tucson,10.1226230824528,10.051426560584423,-0.030046983020572484,1,0.016506191234703777
9443,3154586,Mercedes-benz,C Class,10.402746539930654,10.526721114264918,-0.030046983020572484,1,0.016506191234703777
2553,3100772,Renault,Kadjar,9.795345393916424,10.027407994121655,-0.030046983020572484,1,0.016506191234703777
12864,3161734,Audi,A3,9.539644119118783,9.707748963604736,-0.030046983020572484,1,0.016506191234703777
12326,3160701,Mercedes-benz,GLC Class,11.002016504398489,11.008465560322588,-0.030046983020572484,1,0.016506191234703777
5898,3137075,Bmw,5 Series,10.338511462885837,10.357579769990508,-0.030046983020572484,1,0.016506191234703777
7353,3141297,Mazda,Mazda2,9.69830670159609,9.736358871823457,-0.030046983020572484,1,0.016506191234703777
16189,3167719,Toyota,Yaris,8.411832675758411,8.421363892029385,-0.030046983020572484,1,0.016506191234703777
4368,3110742,Audi,A3,10.620253598694708,10.61431973162581,-0.030046983020572484,1,0.016506191234703777
5413,3135635,Seat,Leon,10.16199824768763,10.320503352385558,-0.030046983020572484,1,0.016506191234703777
7516,3150057,Audi,A6,9.795345393916424,9.807869612296146,-0.030046983020572484,1,0.016506191234703777
13384,3162806,Toyota,C-HR,10.201738576337144,10.179909057191352,-0.030046983020572484,1,0.016506191234703777
12391,3160803,Audi,A6,10.124629101179664,10.138554480389082,-0.030046983020572484,1,0.016506191234703777
15327,3166285,Skoda,Fabia,9.205327830152639,9.503509207423559,-0.030046983020572484,1,0.016506191234703777
9021,3153533,Peugeot,3008,10.570034051298894,10.554769042005852,-0.030046983020572484,1,0.016506191234703777
14890,3165526,Opel,Crossland X,9.949893925350283,10.22345990905756,-0.030046983020572484,1,0.016506191234703777
13869,3163706,Volkswagen,Golf,9.726153537253213,9.800873559762096,-0.030046983020572484,1,0.016506191234703777
2334,3099729,Mercedes-benz,E Class,10.595383951194421,10.524099667106832,-0.030046983020572484,1,0.016506191234703777
4458,3114669,Mitsubishi,Outlander,10.37333491957356,10.228697003908174,-0.030046983020572484,1,0.016506191234703777
3373,3105009,Volkswagen,Transporter,10.043032079974024,10.18688107068028,-0.030046983020572484,1,0.016506191234703777
12918,3161871,Land,ROVER Range Rover Sport,9.453286550586572,9.68268957411265,-0.030046983020572484,1,0.016506191234703777
14361,3164653,Volkswagen,Touareg,10.713306039899766,10.849007681228125,-0.030046983020572484,1,0.016506191234703777
16622,3168377,Volkswagen,Golf,9.947504437952903,9.951044678433883,-0.030046983020572484,1,0.016506191234703777
16554,3168285,Volkswagen,Passat,9.928131383448887,10.05526950307831,-0.030046983020572484,1,0.016506191234703777
14503,3164904,Toyota,Corolla,9.79784922051313,9.756034939901763,-0.030046983020572484,1,0.016506191234703777
4192,3109667,Kia,Stonic,10.16199824768763,10.286966694442976,-0.030046983020572484,1,0.016506191234703777
3904,3107946,Peugeot,Partner,9.318297513481275,9.376050788942427,-0.030046983020572484,1,0.016506191234703777
12092,3160243,Honda,Civic,10.124629101179664,9.921623319222496,-0.030046983020572484,1,0.016506191234703777
8134,3151539,Hyundai,Tucson,10.22738100695048,10.30934923752386,-0.030046983020572484,1,0.016506191234703777
17451,3169721,Volkswagen,T-Roc,10.447583528813514,10.55873662024213,-0.030046983020572484,1,0.016506191234703777
9149,3153889,Nissan,Micra,9.546455401949554,9.752721555067428,-0.030046983020572484,1,0.016506191234703777
5852,3136867,Skoda,Octavia,9.952039593118293,9.992755469616654,-0.030046983020572484,1,0.016506191234703777
10031,3155837,Volkswagen,Golf,9.99857043378282,10.042740042793286,-0.030046983020572484,1,0.016506191234703777
2871,3102526,Volkswagen,Golf,9.964112174352563,9.90709554102151,-0.030046983020572484,1,0.016506191234703777
16081,3167526,Honda,Civic,10.083723602839061,9.962269666447986,-0.030046983020572484,1,0.016506191234703777
9315,3154300,Skoda,Superb,10.419300717813158,10.576095505766508,-0.030046983020572484,1,0.016506191234703777
9866,3155537,Volkswagen,Golf,9.66459564425378,9.60246475678812,-0.030046983020572484,1,0.016506191234703777
2689,3101544,Hyundai,i40,9.392328539868899,9.051516894373218,-0.030046983020572484,1,0.016506191234703777
213,3085636,Ford,Focus,9.795345393916424,9.717538927225382,-0.030046983020572484,1,0.016506191234703777
6059,3137473,Ford,Transit,10.341742483467284,10.362510101833854,-0.030046983020572484,1,0.016506191234703777
10600,3157020,Mercedes-benz,CLA Class,10.432644132986843,10.444132153030925,-0.030046983020572484,1,0.016506191234703777
9483,3154675,Toyota,C-HR,10.325318014730557,10.345852576988069,-0.030046983020572484,1,0.016506191234703777
11575,3159258,Mercedes-benz,E Class,10.432644132986843,10.353971843414053,-0.030046983020572484,1,0.016506191234703777
9634,3154993,Seat,Ibiza,10.136581434703507,10.05334321376553,-0.030046983020572484,1,0.016506191234703777
1819,3096688,Skoda,Fabia,9.528794103094718,9.814751640118486,-0.030046983020572484,1,0.016506191234703777
3548,3105983,Seat,Leon,9.946930110378965,9.958095098435805,-0.030046983020572484,1,0.016506191234703777
10944,3157775,Nissan,Note,9.132378830506472,9.117053877373355,-0.030046983020572484,1,0.016506191234703777
185,3085474,Fiat,500,9.543234787249512,9.544206161702702,-0.030046983020572484,1,0.016506191234703777
14286,3164535,Nissan,Juke,10.271596874100524,10.182123130511792,-0.030046983020572484,1,0.016506191234703777
4603,3133092,Mercedes-benz,GLC Class,10.735309127783832,10.856641221146706,-0.030046983020572484,1,0.016506191234703777
6116,3137583,Nissan,Micra,9.413281215972873,9.495679016504775,-0.030046983020572484,1,0.016506191234703777
15633,3166841,Ford,Focus,9.468851067127684,9.454708331626865,-0.030046983020572484,1,0.016506191234703777
16076,3167518,Hyundai,Tucson,10.163926888594034,10.26112915758691,-0.030046983020572484,1,0.016506191234703777
12495,3161004,Opel,Mokka,10.519888668850758,10.366194822971275,-0.030046983020572484,1,0.016506191234703777
15999,3167393,Nissan,Qashqai,10.274878680310541,10.194922163503824,-0.030046983020572484,1,0.016506191234703777
1860,3096929,Opel,Corsa,9.769956159911606,9.833990489453925,-0.030046983020572484,1,0.016506191234703777
2647,3101358,Skoda,Octavia,9.598998361767967,9.62367307706939,-0.030046983020572484,1,0.016506191234703777
14094,3164200,Opel,Crossland X,10.401227936753463,10.438936020958273,-0.030046983020572484,1,0.016506191234703777
13960,3163938,Suzuki,Vitara,10.237993571703798,10.700532588993967,-0.030046983020572484,1,0.016506191234703777
1504,3094512,Seat,Ateca,10.269865271936245,10.07881916816467,-0.030046983020572484,1,0.016506191234703777
9991,3155766,Ford,Transit Custom,10.12643108384767,9.971448407735535,-0.030046983020572484,1,0.016506191234703777
11013,3157915,Nissan,X-Trail,10.477006245640542,10.278585030487607,-0.030046983020572484,1,0.016506191234703777
14279,3164527,Toyota,Corolla,10.269865271936245,10.3496636477211,-0.030046983020572484,1,0.016506191234703777
13907,3163775,Nissan,Note,9.795345393916424,9.873333841939196,-0.030046983020572484,1,0.016506191234703777
